stop_id,stop_name,stop_lat,stop_lon
7469914,Orrstigen,59.19905065586346,17.608426678810684
7469915,Floravägen,59.19600198387087,17.605535710391834
7469994,Prästtorp,59.21548090360141,17.31665502163707
7469995,Lilla Ryssjön,59.2101084375901,17.33996648200401
7469992,Eksbäcken,59.22318563355577,17.29863978552771
7469993,Såglöt,59.22521440531551,17.30335260932718
7469998,Lövstalund,59.16424060927809,17.741922248064935
7469999,Vretabergsvägen,59.165406059452025,17.764214582992395
7469996,Tysslinge,59.16570482564361,17.721282389128415
7469997,Katarinagården,59.16545831927236,17.728246029200132
7469986,Lärlingsvägen,59.179013102355086,17.595196157958508
7469987,Sätravägen,59.20838800853415,17.36609819309539
7469985,Telgebo,59.17827699022533,17.60299466098356
7469990,Ryssjöbrink station,59.2125587408225,17.327802123713703
7469991,Sjövreta,59.2198356151544,17.311208156790563
7469988,Västerkumla,59.20635494974913,17.387241028752776
7469989,Snebro,59.20860257030446,17.352644534470873
7470011,Lida gård,59.0150724622193,17.529868143338028
7470010,Nyhemsvägen,59.02110548180729,17.532625220570647
7470009,Månvägen,59.027997054373905,17.54167893418588
7470008,Ekhamra,59.02406110519189,17.573140462457808
7470015,Kvedestavägen,59.14562264731378,17.650899096792926
7470014,Silverstigen,59.18134979690071,17.616434543171522
7470013,Norrvrå gård,59.01035078511159,17.517585959196694
7470012,Norrvrå,59.00636336664684,17.512201146613176
7470003,Stensta,59.06728575738853,17.605788010376433
7470002,Säbylund,59.075767909872276,17.606650627661526
7470001,Skäve,59.08701702317328,17.583320588411212
7470000,Smedjan,59.08871406085773,17.572800280690352
7470007,Österby vägskäl,59.02029836036786,17.583029508021628
7470006,Stav,59.03349138980216,17.597820098191075
7470005,Skilleby,59.04498865070264,17.60530160746637
7470004,Ytter Eneby,59.0543773996043,17.611352787522655
7469960,Viksvägen,59.192574529307436,17.277775355456267
7469961,Dammen,59.20033603755043,17.275798794161915
7469962,Ekuddsvägen,59.20805893353104,17.279614568880756
7469963,Tomtsätravägen,59.215677246972575,17.28472339792019
7469964,Kopparhaga,59.2220451987494,17.29552497278371
7469965,Byvägen,59.19968161961456,17.597204722186287
7469966,Djupdal,59.19955969697757,17.5759484059868
7469967,Hanstavreten,59.20204909085498,17.567184532493098
7469952,Björkbro,59.199627536558346,17.32418140294753
7469953,Rännilsbo,59.19723221704033,17.320942309017077
7469954,Murmästartorp,59.19512573790138,17.31601886830268
7469955,Skogsängsvägen,59.194013178827205,17.31208475784768
7469956,Lidavägen,59.19359634328839,17.30620396152336
7469957,Aldal,59.19136554722536,17.29798678773703
7469958,Lilla Lövtorp,59.18692110001097,17.290164650690453
7469959,Ramtorpsvägen,59.18540173438695,17.280878611742036
7469977,Marstavägen,59.20396907247656,17.40904764430184
7469976,Nykvarn Vandringsvägen,59.171645360019475,17.43801803318901
7469979,Strömskog,59.174530210295636,17.634719865367003
7469978,Nykvarn Rudkällavägen,59.16709867209349,17.44115889428328
7469980,Scania tekniskt centrum,59.166649792556306,17.635138542132566
7469983,Tältvägen,59.189743004947225,17.638367578035915
7469969,Hanstavik vägskäl,59.20260215023717,17.546784102996355
7469968,Torsjödal,59.202026755921864,17.557538007885668
7469971,Sjöbacka vägskäl,59.18903278098699,17.49179642044867
7469970,Kämsta vägskäl,59.19923070291157,17.539050953346607
7469973,Turinge prästgård,59.19132406935168,17.438186373613505
7469972,Vänstra vägskäl,59.189551235346215,17.46826900826758
7469975,Nykvarn Björkesta,59.174505638138946,17.436895012004165
7469974,Nykvarn Björkhagen,59.18651248359953,17.438831779146838
7470062,Sandvikens Tegelbruk,59.267596017360844,17.506901208311376
7470063,Sandvikens brygga,59.272417521855544,17.511702295182328
7470060,Valla,59.2532310485333,17.480537341868953
7470061,Norrlöt,59.26335799224728,17.497956832199407
7470058,Eriksberg,59.20195893780757,17.427070676325165
7470059,Ekeby såg,59.2517167470675,17.52302695613179
7470056,Gamla Malmsjön,59.23089856585634,17.551799573806438
7470057,Malmsjöbadsvägen,59.23365538142053,17.547752835892663
7470054,Kulturcentrum Järna,59.068983194375896,17.61736825472425
7470055,Vidarkliniken,59.06669731162755,17.619026381283977
7470052,Lindesborg,59.24644444187875,17.656781816605672
7470050,Vårbovägen,59.21982619137791,17.636179271185462
7470051,Tranvägen,59.24289245118359,17.61049464168611
7470048,Stortäppan,59.062568620963624,17.50963593084805
7470049,Molstaberg,59.03879991793825,17.383494320144745
7470079,Nykvarn Eldarevägen,59.18245595684992,17.42072379718284
7470078,Hantverksvägen,59.17921266040686,17.595049143061846
7470076,Förrådsvägen,59.18225164818637,17.598007196735352
7470075,Igelstaverket,59.17586670691638,17.66456302596123
7470074,Björkbacken,59.27706681251436,17.62846050909128
7470073,Prästgårdsvägen,59.196359563590626,17.586739363659284
7470072,Överenhörna kyrka,59.29926108221246,17.403521955241242
7470071,Nöttesta,59.28681886222753,17.41578413684379
7470070,Jurstavägen,59.28398484494877,17.419159674586357
7470069,Årby skog,59.275503683027814,17.42756480505729
7470068,Årby,59.26777562784332,17.43815900924111
7470067,Rösta,59.25984198447331,17.447896925172284
7470066,Lill-Ahl,59.25358243687582,17.448735393472912
7470065,Stjärna,59.25257077503632,17.466901094331853
7470064,Väsby,59.25183777258956,17.475770859644182
7470028,Pålsundsvägen,58.98720908310644,17.635375050056233
7470029,Nora,58.99124212506664,17.645419056127768
7470030,Idala,58.99097215612111,17.65554789918892
7470031,Egelsvik,58.99351923179268,17.67390197291664
7470024,Rosendal,59.050496057569944,17.425246153204863
7470025,Hälleby,59.00858301143721,17.59655998797619
7470026,Sörby,59.0045840961863,17.59809279491511
7470027,Pålsundet,58.9884193992436,17.62467050593084
7470020,Brandalssund,59.1128874407416,17.642504641075163
7470021,Mikaelsgården,59.107639984941024,17.636410642743897
7470022,Farsta,59.10115882779877,17.627355625536907
7470023,Solåkrabyn,59.097436060108976,17.62262066388862
7470016,Bränninge gård,59.13929837370109,17.64858432496325
7470017,Glibotorp,59.12907446784905,17.649624781982798
7470018,Vallstugan,59.12070292719579,17.64920994384364
7470019,Brandalssunds skola,59.11714651674341,17.641021230031438
7470045,Solviks grindar,59.061072453653765,17.49772472142194
7470044,Simsjön,59.06690353894655,17.52610117042965
7470047,Vårdinge,59.03478563646545,17.34925573571532
7470046,Järna Eneskolan,59.08443856462958,17.557019291213397
7470041,Saltsjöbron,59.18876648178843,17.64837710561517
7470040,Björkarö,59.026884875437716,17.67335979605262
7470043,Bankesta,59.07784556360521,17.541840435477834
7470042,Kolonivägen,59.086658501123644,17.562837370913154
7470037,Grönbrink,59.00612854000311,17.661861306258057
7470036,Mörkö kyrka,58.99826531630377,17.664187635634587
7470039,Kumla,59.017182992255016,17.66804578846458
7470038,Mörkö bygdegård,59.01343144823992,17.66479637944578
7470033,Lisstorp,58.97655287315609,17.69279226653761
7470032,Skäsa,58.98475137156077,17.6834991758815
7470035,Björnhagen,58.97066884829404,17.702799329513798
7470034,Söräng,58.96881588582074,17.694421118509794
7469616,Söderby,59.06038328456763,18.067228775105328
7469617,Hästbyn,59.05722740544726,18.067962741032424
7469618,Söderby torg,59.05410024445543,18.07167941402454
7469619,Söderby brygga,59.05225771280357,18.07382416701633
7469620,Östnora,59.0602557617021,18.04612346448898
7469621,Västnora,59.05749032043969,18.037766817776614
7469622,Fredriksborg,59.055429099569906,18.030206673372188
7469623,Häringe grindar,59.05134162750376,18.01611982500722
7469624,Sotholmen,59.04574472975184,18.007813256397398
7469625,Landberga,59.03846663027521,17.99534248774926
7469626,Landfjärden norra,59.03517691115392,17.991265508475838
7469627,Landfjärden södra,59.03068508612448,17.988175801866852
7469628,Hammersta,59.024109626961874,17.980287402760403
7469629,Ekeby,59.01235055094208,17.963893128657574
7469630,Björklida,59.00733855481726,17.958026124967393
7469631,Jursta,59.00447550058261,17.952520934417073
7469601,Nor,59.09248782301197,18.271284848983846
7469600,Västra Bondäng,59.072456678424075,18.211728757450793
7469603,Tomta,59.09424357929053,18.28612465161977
7469602,Morarna,59.08701085654761,18.281117694507998
7469605,Apelviksudd,59.10176343061801,18.314932387490504
7469604,Nedre Bihagen,59.087704188882626,18.293697312677885
7469607,Ribbylund,59.110999502399714,18.113430373943253
7469606,Ljushagen,59.09814376220845,18.2967752859283
7469609,Alvsta,59.09739599645947,18.13044225269409
7469608,Fors,59.10214925280948,18.11419722361048
7469611,Kristinero,59.08627543686807,18.083013825999966
7469610,Ribbygaraget,59.104994656488685,18.116291509964135
7469613,Gryt,59.07110224327656,18.06123643170147
7469612,Katrineberg,59.076129706015216,18.072137112532488
7469615,Gansta,59.06546965399365,18.06599381610985
7469614,Gryts trafikplats,59.06710527387033,18.0633459623275
7469586,Prästgården,59.121676685931625,18.14356305441745
8600626,Köbenhavn H,55.67305735303977,12.56447382807803
7469587,Husbyvägen,59.12296711627545,18.155651422263958
7469584,Bastuvägen,59.26172309472631,18.18917667617777
7469585,Runstenstorget,59.170806318804,18.139167147047008
7469590,Björnövägen,59.11315973574835,18.2770483383055
7469591,Vilan,59.10958382019489,18.27146501978673
7469588,Österhaninge kyrka,59.12562424070059,18.17005345829628
7469589,Hamra,59.126660240881634,18.175785112050825
7469594,Frönäsvägen,59.09069349972694,18.244105278799132
7469595,Liåker,59.08744857396422,18.244258878798576
7469592,Stegsholm,59.104789333634024,18.266668532110184
7469593,Hasslinge,59.10067702068223,18.25047029231072
7469598,Östra Bondäng,59.07469790438477,18.22160179269536
7469599,Oxnö,59.07350861202506,18.216982990562688
7469596,Sunnansund,59.08223176649043,18.240381673620835
7469597,Dyvik,59.07600100410751,18.229735275982613
7469571,Lagervägen,59.13723917628033,18.118516252706524
7469570,Armaturvägen södra,59.137578209876686,18.113593655533894
7469569,Armaturvägen norra,59.141573061449485,18.113670312145356
7469575,Fredrika Bremerskolan,59.16797482851615,18.150290788604686
7469574,Folkparken,59.174270406380955,18.140295414360462
7469572,Rörvägen,59.1386908412933,18.12020445838644
7469579,Slipstensvägen,59.19766679442254,18.11853903212098
7469578,Svarvarvägen,59.202605403435754,18.12008106476287
7469577,Gammelhagen,59.14327641725314,18.13545781999498
7469576,Mostensvägen,59.150389132219715,18.135941301453606
7469583,Bäckalidsvägen,59.260963953216624,18.195314836407192
7469582,Odlingsvägen,59.258395519309296,18.200203311625277
7469581,Sigfridsborgsskolan,59.25638265489809,18.196852907527163
7469580,Alpvägen,59.258476976034835,18.189896967580957
8600661,Skodsborg,55.82348579817706,12.570801136036113
7469684,Risdalsvägen,58.99710201265694,18.105838020948077
7469685,Mälby,59.001923448659106,18.112460747126377
8600663,Rungsted Kyst,55.88222096678071,12.531649248666175
7469686,Valingevägen,59.00734379231417,18.12424381780563
8600662,Vedbaek,55.853140791358996,12.562216203701368
7469687,Korsvägen,59.00755878907327,18.130786730621768
7469680,Tunneln,58.97234904032173,18.061092966420084
7469681,Södra Muskö,58.96982258406023,18.061779999021866
8600659,Klampenborg,55.775407105989025,12.587943448717608
7469682,Guldbodasjön,58.975024161913275,18.07502519722058
7469683,Arbottnavägen,58.99026975111103,18.09915307035066
8600669,Helsingör,56.03370131274566,12.61448618594589
7469692,Ropudden,59.025574059791005,18.151685521622735
8600668,Snekkersten,56.00989146591054,12.585300067228394
7469693,Notvarpsvägen,59.02481851988342,18.16164946847508
7469694,Mörholmsvägen,59.02491767552621,18.167055891250648
7469695,Herrstugan,59.02503136617105,18.17263753685785
8600665,Nivå,55.932732348500785,12.505260673098268
7469688,Mickrums brygga,59.01729918894393,18.132976451847643
8600664,Kokkedal,55.90346268207802,12.502950379805458
7469689,Kanalbron (Muskö),59.017600293525156,18.139701307511256
8600667,Espergaerde,55.99411661278994,12.549284791371738
7469690,Nässelviken,59.02108047410362,18.145910824539047
8600666,Humlebaek,55.96460889108391,12.532859617707539
7469691,Torpa skog,59.02349488914018,18.148966140031906
7469669,Trasthammar,58.91618341609088,17.88384183065226
7469668,Rydsberg,59.09029068449757,17.91675069930885
8600646,Nörreport,55.683518093502855,12.569572828705297
7469671,Guldbodavakten,58.973763287921585,18.06650726377227
7469670,Lilla Hållsättra,59.10807219830269,17.981360361727724
7469665,Vineberg,58.92991348374995,17.83864006767741
7469664,Djursnäs vägskäl,58.93048693443873,17.81746654326185
7469667,Järflottavägen,58.91344348880525,17.901159304756565
7469666,Norsbol,58.92083755008149,17.867972779944743
7469677,Yxlö kanal,58.95274079388944,17.99917030506501
7469676,Herrö,58.96329385157656,17.987931127218353
7469679,Byviken,58.96048075861806,18.02294012838953
8600655,Hellerup,55.73048690598843,12.566958116915245
7469678,Yxlö,58.953413248768896,18.014543233058905
7469673,Sittesta,58.97698943142325,17.91967802451046
7469672,Urvägen,59.02538179483335,18.155852834304515
8600650,Österport,55.69352315430124,12.589143334461053
7469675,Himmelsö,58.95605421547426,17.969847982287938
7469674,Vidbynäs vägskäl,58.967410254862145,17.95498008834762
7469654,Fagerviks skola,59.05063673056,17.856276841310457
7469655,Olivelund,59.04660090715484,17.85084301672966
7469652,Grödbylunds tomtområde,59.065048389552466,17.874973911174937
7469653,Trollsta malm,59.060215985392915,17.87224240110682
7469650,Vinaren,59.07691998385081,17.878880498596338
7469651,Grödbylund,59.07089897255498,17.87804659680773
7469648,Västerby,59.087066946888825,17.9084566417412
7469649,Grindsjön,59.08169907960407,17.88885096036781
7469662,Sälldalen,58.97142619151228,17.775943937748035
7469663,Brunn,58.93262614969973,17.800516567625884
7469660,Grönlund,58.9784784996916,17.77631171532967
7469661,Fridhem,58.974314031785454,17.776178321317648
7469658,Sundby,58.989825017397195,17.79300113628666
7469659,Svalsta,58.98415820097087,17.783663856590362
7469656,FOI-vägen,59.07913225979024,17.879798905170812
7469657,Dalhems gård,59.11231968820301,18.005866226954538
7469639,Västra skolan,59.11782032691002,18.017204006575
7469638,Skogs Ekebyvägen,59.113506381034504,18.033166053440496
7469637,Vädersjövägen,59.110039898204626,18.037358673035232
7469634,Ösmofors,58.99446074647101,17.931415892133128
7469633,Forsbro,58.99786545973189,17.937890926155088
7469632,Ogesta,58.99929727425526,17.943096232450806
7469647,Lundby kvarn,59.092182356954034,17.923550642181684
7469646,Stora Lundby,59.090663821478955,17.929651860043037
7469645,Lundby,59.0919397244787,17.933988750868625
7469644,Ekbacken,59.09768050545036,17.951274684682094
7469643,Hjälmsätersvägen,59.101943017839055,17.96606446380163
7469642,Sofielund,59.10693332511817,17.974828458403035
7469641,Ekdalen,59.108199730395974,17.987671297522162
7469640,Ålsta,59.110082313930896,17.99692275400366
7469753,Hässelmara (Ornö) brygga,59.089067669499805,18.415802309726608
7469752,Brevik,59.07484774070141,18.367743206495195
7469755,Ornö gruva,59.05964700933884,18.424606930270752
7469754,Västergårdsvägen,59.071075465470045,18.419948075542568
7469757,Ornö kyrka,59.051791339568766,18.429343501518208
7469756,Lugnet,59.056567728334784,18.428539633367304
7469759,Vargvik,59.04519377257452,18.425162695067506
7469758,Almvik,59.04770569879133,18.427968635668055
7469745,Nygatan,58.91647057468142,17.950408237884464
7469747,Kvarnvägen,58.92173827712986,17.93486330275233
7469746,Gymnasiet,58.9214724938714,17.933006277862646
7469749,Månbergsvägen,58.90800584149702,17.94965798063862
7469748,Bäckvägen,58.92388199472997,17.932286180036833
7469751,Skinnardal brygga,59.101608943487534,18.431211485384498
7469736,Videgatan,58.89374326947027,17.92693009924044
7469737,Valthornsvägen,58.89655961720973,17.92932372593754
7469738,Gröndalsskolan,58.90166872821563,17.93699558721934
7469739,Sigyns väg,58.904259540617055,17.938352688083338
7469740,Heimdal,58.9054917230455,17.93986922281511
7469741,Heimdalsplan,58.906708901022704,17.941749446527602
7469742,Alkärrsplan,58.90409752391768,17.945441341874215
7469743,Viaskolan,58.91018753848349,17.950227127502938
7469728,Storuddsvägen,58.838932841497055,17.839613491906896
7469729,Lotskyrkogården,58.80488383954189,17.828586618805904
7469730,Norrskogs brygga,58.853136041753395,17.831798623569096
7469731,Hillersjö,58.91768283350333,17.860249400510053
7469732,Byviksvägen,58.8424082692466,17.84187883652374
7469733,Sandhamnsvägen,58.891862064281554,17.93647875516048
7469734,Toppstigen,58.89192112252212,17.933983998022754
7469735,Hamnviksplan,58.892536628606294,17.930412978691695
7469723,Sågstensvägen,58.82982219186135,17.842214340672463
7469722,Norrskog,58.85071988763715,17.839264842335876
7469721,Ekudden,58.85839053537759,17.827703132508425
7469720,Stattnäsvägen,58.867329234177845,17.828033782503624
7469727,Herrhamra,58.80829097034945,17.825479223379435
7469726,Herrhamra grindar,58.81408868700549,17.827408867323093
7469725,Treviksvägen,58.8191388452808,17.834056700853083
7469724,Eneby affär,58.8267559315343,17.839627446569796
7469715,Lyktan,58.8973832056321,17.841848638491513
7469714,Tottnäs,58.902499540901246,17.839702547074225
7469713,Malhuvud,58.90758964403564,17.84663217557046
7469712,Eknäs,58.91177076834166,17.851965088040956
7469719,Ängsudden,58.8722190230857,17.828301752416497
7469718,Lillgården,58.87884149347629,17.83203547888278
7469717,Svärdsund,58.88175018432322,17.83437363719209
7469716,Eksjö,58.891911569658106,17.838612221169313
7469706,Brebol,58.92516059650594,17.773186248210337
7469707,Vreta skola,58.914364281956864,17.78220735466885
7469704,Sandvik,58.93666860205549,17.759214287017297
7469705,Stennäs,58.93228560399653,17.765810174473252
7469710,Dyviksvägen,58.89692186815054,17.79476329751251
7469711,Maren,58.883368197470844,17.787966385589552
7469708,Skärlinge,58.90623340039291,17.78835581065931
7469709,Frönäsvägen,58.89955060025426,17.793161659986463
7469698,Hasselbacken,59.04126874776149,17.885724421752677
7469699,Norra Rangsta,59.043403575505124,17.879144408824033
7469696,Himmelsöbron,58.95967222021263,17.961834608279712
7469697,Åby gård,59.040913214147665,17.893317564223526
7469702,Fållnäs skola,58.967508493077155,17.77198216233132
7469703,Fållnäs,58.95769430780313,17.766626012024883
7469700,Björkhagavägen,59.05006309534617,17.86922746332622
7469701,Bredstäk,58.92369448799431,17.774526789124838
7469820,Södertälje Balticvägen,59.17520237890653,17.650690849509907
7469823,Aska,59.25379585543209,17.456704868781497
7469822,Bastmoravägen,59.24588303814457,17.539104365373106
7469818,Gåshagen,57.592458560424454,18.276460251654363
7469813,Rosendal,59.09609858608337,17.94538145298052
7469812,Sorunda kyrkskola,59.008971371198996,17.81093848875764
7469814,FOI,59.08061078039008,17.87493378675354
7469809,Andregatan,57.62069438061705,18.284069110854116
7469808,Ekhamra vägskäl,59.09946066165846,17.957111070403393
7469811,Solsa,58.91909483014792,17.862937737269977
7469810,Kvarnängens idrottsplats,58.925072218551,17.92378029658488
7469804,Hammarvägen,59.01675083739691,18.136004257826947
7469805,Åbygången,59.13270597072794,18.09663188553819
7469806,Åbylund,59.13424317675656,18.10213383182203
7469807,Älgviksbron,58.94537959867602,17.910897600551376
7469800,Ormsta vägskäl,59.10552035609239,18.12809414950694
7469803,Skarpavägen,59.00484520446704,18.131369643480177
7469796,Lillsjövägen,59.15993047585403,18.110028114129154
7469797,Lillsjövägen södra,59.15690297326088,18.113129167256243
7469798,Kvartärvägen,59.13120980253942,18.0954137598169
7469799,Östergården,59.10040594270408,18.12935424444164
7469793,Hanveden,59.125806585516436,18.10845189529816
7469795,Silovägen,59.15314212691199,18.107456194030405
7469790,Sänna norra,62.12710919131733,14.971998299889412
7469787,ICA-Maxi,59.181719564147045,18.158966249005758
7469786,Cementvägen västra,59.148491571913524,18.10637473615529
7469785,Söderby gård,59.182265524836616,18.15956372698016
7469784,Vardövägen,59.18909773828103,18.122177710425497
7469780,Tromsövägen,59.19310684643417,18.135524312511123
7469779,Jökelvägen,59.19155160479818,18.12859232131945
7469778,Port 73,59.17940178082472,18.151563271354288
7469777,Estögaraget,58.894376596574986,17.934291079631862
7469776,Bergshöjden,58.9877322914759,17.900711333067967
7469774,Tärnvägen,58.98813798221169,17.888922647828622
7469775,Musköten,58.98979437861587,17.89535588863043
7469772,Sjögången,58.884710954904264,17.935570504596107
7469773,Trymstigen,58.984103760201485,17.887948441715324
7469770,Trossvägen,58.887916157415845,17.935611470871002
7469771,Nickstastigen,58.9103319893606,17.933328211942708
7469768,Oskarsbron,58.89464903895301,17.94227208399022
7469769,Hembygdsgården,58.89347394214816,17.939475511414958
7469767,Svandammsskolan,58.89933030315902,17.943741035401825
7469764,Nickstahöjden,58.91168998720827,17.934297062860324
7469765,Rumbagången,58.91435235549917,17.9373080895263
7469762,Lättinge kvarn,59.04477504034184,18.37474152886764
7469763,Lättinge (Ornö) brygga,59.04487303086948,18.365249730984786
7469760,Grönviksbacken,59.04274935713878,18.418562823570657
7469761,Sundby,59.03316594341884,18.38901639493037
7469317,Diskarve,57.53783559753289,18.428270612488603
7469316,Nibble gård,58.980001574805655,17.903981723250254
7469319,Lidatorp,58.95794274680466,17.905353250912675
7469318,Djupvik,57.29912290193086,18.171162985993632
7469313,Sjövik,58.98574015296165,17.850626733588886
7469312,Blista,58.98776994214572,17.83976910908893
7469315,Akebäck vägskäl,57.57037423949162,18.39683928178591
7469314,Vansta,58.9820519297289,17.876465706064298
7469325,Sandtorp,58.91685861284716,17.93998006789202
7469324,Natviksvägen,58.919366980249826,17.934352709304694
7469327,Malmtorget,58.91228458851799,17.949402283338785
7469326,Kullstaplan,58.915108222530044,17.945913929435
7469321,Björsta,58.94835974202273,17.904336449003587
7469320,Älbylund,58.95490956309869,17.903013590413906
7469323,Vattenverksvägen,58.92971334213332,17.921129245298378
