name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Anisstigen;60.127465063016;15.20878044411;585233;7447017;Anisstigen;60.127428739033;15.208745382093
Annaskolan Dormsjö;60.365280536546;16.189471559004;583094;7446626;Annaskolan Dormsjö;60.36526231587;16.189471419462
Annexet;60.482880517174;15.747136291353;580223;7447859;Annexet;60.482925069883;15.747099963235
Annikaholen;60.720387901899;13.595551126492;523182;7448774;Annikaholen;60.720404800029;13.595513772675
Anslagstavlan;60.494618382062;14.953470417044;526001;7445811;Anslagstavlan;60.494662915551;14.953469501526
Anstahyttan;60.390157370839;15.900345842765;582079;7446758;Anstahyttan;60.390462506889;15.899965999597
Arkhyttan Bergå;60.441512787074;15.886417416155;582072;7425206;Arkhyttan Bergå;60.441539483509;15.886308610707
Arlanda TÅG;0.0058704365823196;-2.0452751445467;;;not found;;
Arvet;61.146404688797;15.133750585353;531012;7425415;Arvet;61.146368075305;15.13369576855
Arvet Gammelvägen;61.151742974953;15.131649915903;531039;7448545;Arvet Gammelvägen;61.151742901248;15.131724308343
Arvet södra;61.141613745909;15.135838934967;531041;7448544;Arvet södra;61.141622277354;15.135838862532
Arvheden;61.162870586363;15.131523790613;531038;7448546;Arvheden;61.162869955464;15.131486753791
Arvslindan;60.532537817549;15.163079493656;526098;7413037;Arvslindan;60.532546280922;15.163043108614
Asköberg;60.169178921234;16.097335804113;584077;7446384;Asköberg;60.169205684726;16.097300129092
Askövägen;60.164698320351;16.129139229743;584017;7446435;Askövägen;60.164733981713;16.129139689943
Aspeboda kyrka;60.55946542851;15.495607934053;580395;7425290;Aspeboda kyrka;60.559491939839;15.495571375055
Aspelinvägen Dala-Järna;60.541541933908;14.380079863918;521094;7448144;Aspelinvägen Dala-Järna;60.541559512149;14.380079437125
Aspen;61.169879699208;14.770621815942;534075;7448954;Aspen;61.169924381745;14.770657675285
Aspåker;60.382431984807;16.016324061935;583085;7446634;Aspåker;60.382431676554;16.016342289418
Aspån;60.559870243867;15.503844046519;580389;7447720;Aspån;60.55986975097;15.503771284483
Aug Lindbergs plan;60.275426996999;15.987645001634;583285;7446468;Aug Lindbergs plan;60.27539980867;15.987644968912
Avesta busstn;60.143857317529;16.167363693681;584216;7401014;Avesta busstation;60.143902204043;16.167274295649
Avesta centrum TÅG;0.0058704365823196;-2.0452751445467;;;not found;;
Avesta Lasarett huvudentren;60.141544323163;16.201030937524;584043;7425138;Avesta Lasarett Krylbovägen;60.140669709054;16.199274782389
Avesta Lasarett Krylbovägen;60.14063393479;16.199310248332;584162;7425138;Avesta Lasarett Krylbovägen;60.140669709054;16.199274782389
Avesta-Krylbo TÅG;0.0058704365823196;-2.0452751445467;;;not found;;
Axel Johnsons väg;60.141034763376;16.165622960264;584039;7446417;Avesta Axel Johnsons väg;60.141034528835;16.165623065559
Axelinas gata;60.515851043975;15.406054584206;581313;7447280;Axelinas gata;60.515814821403;15.406055207028
Babbens garage Sörboda;61.16673675274;15.221850009989;531010;7448566;Babbens garage Sörboda;61.16670057672;15.221887928642
Back Hans;60.775384716417;15.064069573791;529122;7448312;Back Hans;60.775348235865;15.064033900873
Backa (Rättvik);60.925693751716;15.117774380981;531223;7425366;Backa;60.925692968372;15.117700794458
Backa Gustafs;60.400423350509;15.637824770836;582133;7446719;Backa Gustafs;60.400441050752;15.637861116533
Backa norra Gustafs;60.402040196258;15.631884094642;582047;7446779;Backa norra Gustafs;60.40204885134;15.631866063038
Backa södra (Rättvik);60.920966541608;15.12001501263;531224;7448420;Backa södra;60.920948188752;15.120015561501
Backa södra Gustafs;60.398355059777;15.641789890605;582132;7446720;Backa södra Gustafs;60.398381779272;15.641862469547
Backa Toftbyn;60.711864004897;15.774006791468;580203;7408810;Backa;60.711881601911;15.773970229305
Backa trafikplats (Hedemora);60.25921567655;16.019200983024;583232;7446508;Backa trafikplats;60.259558266031;16.018083430072
Backa västra (Rättvik);60.924169641985;15.111095690081;531221;7448422;Backa västra;60.924133340823;15.111096636009
