name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Volvo Torslanda PVH, Göteborg;57.727997;11.866066;9021014007488000;7459691;Volvo Torslanda PVH;57.728000204683;11.866066858401
Kanehall, Kungälv;57.833692;11.866129;9021014014772000;7415729;Kanehall;57.833690940737;11.866130309284
Lasshammar V, Stenungsund;58.087934;11.866156;9021014015055000;7460313;Jordhammar;58.099835509969;11.845826339646
Ängskrassevägen, Stenungsund;58.062198;11.866633;9021014015042000;7460288;Ängskrassevägen;58.062193872934;11.86663587739
Hällesdalen, Stenungsund;58.148144;11.866749;9021014015130000;7441178;Gullborgavägen;58.153984009617;11.886422881763
Bräcketorp, Stenungsund;58.014474;11.867028;9021014015172000;7460394;Kännestorp;58.026744319246;11.862222167713
Skrämmenborg, Kungälv;57.863527;11.867406;9021014014225000;7460230;Kuröd;57.856820851086;11.864240770463
Sikgatan, Göteborg;57.648487;11.867693;9021014005767000;7459540;Sikgatan;57.648489360169;11.867692478772
Solvändevägen, Stenungsund;58.060625;11.868098;9021014015041000;7460287;Solvändevägen;58.060621371254;11.86809802266
Sandklev, Dals-Ed;58.880297;11.868412;9021014044605000;7442409;Sandklev Zong.;58.88029759257;11.868415440014
Ulvesundsvägen, Kungälv;57.819399;11.868637;9021014014422000;7460116;Ulvesundsvägen;57.819397234495;11.868635238478
Frölandsvägen, Uddevalla;58.352451;11.868664;9021014021413000;7422725;Frölandsvägen väg 44;58.35244730438;11.868663688128
Fiskebäcksskolan, Göteborg;57.652398;11.868781;9021014002345000;7459209;Fiskebäcksskolan;57.652397012561;11.868777440327
Raröd, Stenungsund;57.978517;11.868862;9021014015329000;7460384;Håby;57.972284829694;11.836176915807
Kålleröd, Kungälv;57.932484;11.869033;9021014014205000;7460076;Ingetorps gård;57.936082612525;11.87548185393
Restenäsön, Uddevalla;58.240472;11.869374;9021014021546000;7441404;Restenäsön;58.24047591607;11.869372559522
Toröd, Stenungsund;58.002321;11.869446;9021014015177000;7460370;Lundbyvägen;58.008035685297;11.830045819657
Lasshammar Ö, Stenungsund;58.089507;11.869527;9021014015056000;7460313;Jordhammar;58.099835509969;11.845826339646
Sanne, Munkedal;58.671190;11.870336;9021014022466000;7441769;Sanne;58.671189785475;11.870341888514
Bollstensvägen, Stenungsund;58.057766;11.870822;9021014015072000;7460304;Bollstensvägen;58.05776666893;11.870820384965
Sjögången, Göteborg;57.677630;11.871037;9021014005795000;7459544;Sjögången;57.677633756119;11.87103743634
Skårby mosse, Kungälv;57.911736;11.871154;9021014014931000;7415738;Skårby mosse;57.911735445239;11.871154161787
Munkeröds indomr, Stenungsund;58.063699;11.871235;9021014015084000;7460310;Munkeröds indomr;58.063702368819;11.871234927105
Käringberget, Göteborg;57.669225;11.871442;9021014004230000;7425650;Göteborg Käringberget;57.669224774366;11.871446461782
Kärra, Uddevalla;58.353583;11.871514;9021014021195000;7441273;Kärra;58.353586529559;11.871511712251
Björnåsgatan, Göteborg;57.655067;11.871774;9021014001535000;7459137;Björnåsgatan;57.655069932708;11.871773843
Berg Östra, Stenungsund;58.110146;11.871882;9021014015153000;7460336;Berg östra;58.1101436634;11.871884990614
Aprikosgatan, Göteborg;57.647867;11.871981;9021014001119000;7459081;Aprikosgatan;57.647868133722;11.87198435276
Sundskogen, Uddevalla;58.316718;11.872098;9021014021645000;7441454;Sundskogen;58.316719957887;11.872094912143
Skärvallsgatan, Göteborg;57.659832;11.872161;9021014006000000;7459570;Skärvallsgatan;57.659836676805;11.872162596803
Hillebol, Kungälv;57.838933;11.872296;9021014014771000;7460233;Hillebol;57.838933771005;11.872298203215
Evenås V, Stenungsund;58.089984;11.873105;9021014015057000;7460313;Jordhammar;58.099835509969;11.845826339646
Önnereds Brygga, Göteborg;57.637817;11.873159;9021014007810000;7459716;Önnereds Brygga;57.637820135234;11.873156613189
Stjärnevik, Uddevalla;58.238602;11.873617;9021014021547000;7441405;Stjärnevik;58.238602675746;11.873619434657
Fjälla, Dals-Ed;58.770503;11.873788;9021014044412000;7412003;Fjälla;58.770566658521;11.873764035317
Hökedalen S, Dals-Ed;58.883075;11.873824;9021014044604000;7442408;Hökedalen S;58.883077837226;11.873827442781
Östergärde, Göteborg;57.750308;11.873923;9021014007860000;7459719;Östergärde;57.750310070518;11.873924866399
Påvelunds Centrum, Göteborg;57.664362;11.874121;9021014005370000;7459499;Påvelunds centrum;57.664364643172;11.874120283257
Spekeröds kyrka, Stenungsund;58.031014;11.874121;9021014015350000;7441198;Spekeröds kyrka;58.031013582602;11.874119993103
Ekelöv östra, Kungälv;57.892985;11.874148;9021014014021000;7460029;Ekelöv östra;57.892981027257;11.874151671496
Tångudden, Göteborg;57.679689;11.874166;9021014007145000;7459665;Tångudden;57.679690641262;11.874169925005
Hyvelvägen, Stenungsund;58.062854;11.874291;9021014015086000;7465456;Hyvelvägen;58.062853335258;11.874296144284
Antennen, Stenungsund;58.149699;11.874804;9021014015135000;7441178;Gullborgavägen;58.153984009617;11.886422881763
Evenås Ö, Stenungsund;58.088905;11.875361;9021014015058000;7460313;Jordhammar;58.099835509969;11.845826339646
Holmen, Munkedal;58.459512;11.875442;9021014022515000;7442790;Store Mosse;58.464022046013;11.920325298518
Ingetorps gård, Kungälv;57.936079;11.875478;9021014014221000;7460076;Ingetorps gård;57.936082612525;11.87548185393
Linden, Stenungsund;57.979030;11.875963;9021014015345000;7460384;Håby;57.972284829694;11.836176915807
Kornhall, Kungälv;57.819013;11.876575;9021014014423000;7415709;Kornhall;57.819014709946;11.876576536159
Ekäng, Uddevalla;58.236822;11.876691;9021014021300000;7441318;Ekäng;58.23681911883;11.876697103559
Delefors, Dals-Ed;58.814595;11.876709;9021014044736000;7442445;Delefors;58.814594408997;11.876708508377
Duvås, Stenungsund;58.011076;11.877123;9021014015199000;7460394;Kännestorp;58.026744319246;11.862222167713
Munkeröd, Stenungsund;58.059177;11.877258;9021014015082000;7415754;Stenungsund E6 Munkeröd;58.059179132429;11.87726090655
Skogsrydsgatan, Göteborg;57.676291;11.877276;9021014005885000;7459557;Skogsrydsgatan;57.67629085967;11.877273178953
Sylvägen, Stenungsund;58.061730;11.877339;9021014015087000;7465457;Sylvägen;58.061733943731;11.877336067652
Västes Gata, Göteborg;57.655625;11.877429;9021014007585000;7459704;Västes Gata;57.65562352383;11.877431504539
Restenäs norra, Uddevalla;58.235069;11.877438;9021014021531000;7441389;Restenäs norra;58.235071335709;11.877435941413
Svanekärr, Uddevalla;58.355678;11.877483;9021014021206000;7441276;Svanekärr;58.355675601528;11.87748584284
Höjenlid, Uddevalla;58.226934;11.877581;9021014021533000;7441391;Höjenlid;58.226933307178;11.877587065502
Vädermotet, Göteborg;57.704427;11.877599;9021014003970000;7459362;Vädermotet;57.70442413541;11.877597274215
Stenebyvägen, Göteborg;57.756232;11.877671;9021014006230000;7459590;Stenebyvägen;57.756232558551;11.877669194219
Stötekärrsvägen, Göteborg;57.663086;11.877680;9021014006420000;7459610;Stötekärrsvägen;57.663082272145;11.877680495211
Resteröds kyrka, Uddevalla;58.259026;11.877851;9021014021577000;7441400;Osebacken;58.256228851351;11.858245647011
Restenässkolan, Uddevalla;58.232166;11.878031;9021014021530000;7441388;Restenässkolan;58.232168687462;11.878029896433
Melongatan, Göteborg;57.647768;11.878184;9021014004807000;7459448;Melongatan;57.647773374831;11.878180437459
Saltverket, Uddevalla;58.230323;11.878381;9021014021532000;7441390;Saltverket;58.230328255619;11.878386933325
Vena, Kungälv;57.855958;11.878480;9021014014760000;7460228;Vena;57.855959727296;11.878481121821
Bua, Uddevalla;58.291459;11.878489;9021014021619000;7441440;Bua;58.291455187357;11.878486645415
Askesby, Göteborg;57.785905;11.878678;9021014001170000;7459090;Askesby;57.785905947415;11.878682292651
Rökeröd, Stenungsund;58.074405;11.878840;9021014015106000;7460310;Munkeröds indomr;58.063702368819;11.871234927105
Buslätt, Uddevalla;58.312862;11.879011;9021014021646000;7441455;Buslätt;58.312861521537;11.879013647762
Tranered, Göteborg;57.672515;11.879613;9021014001340000;7425725;Göteborg Tranered;57.672516702495;11.879611145404
Skårbyvägen, Kungälv;57.891789;11.879667;9021014014022000;7460030;Skårbyvägen;57.891785747515;11.879666253302
Halleskärsgatan, Göteborg;57.636334;11.880071;9021014003070000;7459283;Halleskärsgatan;57.636336574683;11.880070905222
Skårby kvarn, Kungälv;57.910397;11.880161;9021014014932000;7460256;Skårby kvarn;57.910396866447;11.880165977033
Helgereds Gårdar, Göteborg;57.748025;11.880377;9021014007855000;7459718;Helgereds Gårdar;57.748029759226;11.880375774944
Kornhalls Färja, Göteborg;57.817853;11.880458;9021014003975000;7459364;Kornhalls Färja;57.817849857416;11.88045938492
Krokebacksgatan, Göteborg;57.674817;11.880521;9021014004025000;7459371;Krokebacksgatan;57.67481887008;11.880519462657
Toredamm, Göteborg;57.680435;11.880530;9021014006830000;7459644;Toredamm;57.680436709484;11.880532091539
Klåveskärsgatan, Göteborg;57.642195;11.880728;9021014003900000;7459356;Klåveskärsgatan;57.642199157133;11.88072769553
Ruskvädersgatan, Göteborg;57.706998;11.880943;9021014005520000;7459520;Ruskvädersgatan;57.706999789986;11.88094481701
Pingstvägen, Göteborg;57.662052;11.881024;9021014005290000;7459494;Pingstvägen;57.662053861859;11.881028503691
Stubbehagen, Stenungsund;58.150589;11.881114;9021014015131000;7441178;Gullborgavägen;58.153984009617;11.886422881763
Juteskärsgatan, Göteborg;57.639219;11.881168;9021014003635000;7459331;Juteskärsgatan;57.6392198285;11.88116703924
Stenskärsgatan, Göteborg;57.645116;11.881555;9021014006245000;7459593;Stenskärsgatan;57.645118889057;11.881551896521
Lindens kulle, Stenungsund;57.979344;11.881752;9021014015344000;7460384;Håby;57.972284829694;11.836176915807
Bläsön, Färgelanda;58.724199;11.881770;9021014070074000;7442786;Bläsön;58.724203674873;11.881767478369
Östra Synneröd, Kungälv;57.852480;11.881806;9021014014770000;7460232;Östra Synneröd;57.852476762452;11.881811245402
Östes Gata, Göteborg;57.657270;11.882085;9021014007875000;7459721;Östes Gata;57.657269082389;11.882082579369
Lunna, Stenungsund;58.112124;11.882193;9021014015151000;7460335;Lunna;58.112124606643;11.882195072909
Rostorp, Dals-Ed;58.822128;11.882247;9021014044735000;7442444;Rostorp Zong.;58.822123592013;11.882249528727
Krokensväg, Uddevalla;58.225361;11.882364;9021014021534000;7441392;Krokensväg;58.225363628496;11.882360460788
Rya Skog, Göteborg;57.698665;11.882534;9021014001330000;7459110;Rya Skog;57.698663491013;11.882536189512
Fågelvägen, Göteborg;57.673873;11.882579;9021014002520000;7459226;Fågelvägen;57.673876356554;11.882584239631
Kullen Forshälla, Uddevalla;58.311738;11.882975;9021014021647000;7441456;Kullen Forshälla;58.311743138368;11.882980220359
Volvo Tuve L A, Göteborg;57.757257;11.883209;9021014007506000;7459697;Volvo Tuve L A;57.757258235947;11.883207403489
Grinstorpsvägen, Stenungsund;58.037298;11.884018;9021014015362000;7441201;Grinstorpsvägen;58.037296212921;11.884020526665
Hagen, Göteborg;57.674799;11.884045;9021014003060000;7425635;Göteborg Hagen;57.674802498691;11.88404423106
Rålseröd, Uddevalla;58.357709;11.884081;9021014021291000;7441314;Rålseröd;58.357711569905;11.884082143625
Åkerberget, Göteborg;57.646375;11.884566;9021014007620000;7459707;Åkerberget;57.646372018087;11.884567890909
Hökedalen N, Dals-Ed;58.889925;11.884593;9021014044603000;7442407;Hökedalen N;58.889921026114;11.884595348959
Volvo Stenebygården, Göteborg;57.760502;11.884773;9021014007495000;7459693;Volvo Stenebygården;57.760506401658;11.884771921259
Kanehallsvägen, Kungälv;57.854484;11.884917;9021014014761000;7460229;Kanehallsvägen;57.854487183222;11.884913584811
Kåtebol, Munkedal;58.689672;11.884962;9021014022206000;7423173;Kåtebol;58.689673800951;11.884965125404
Ulvesund, Kungälv;57.830258;11.885033;9021014014182000;7415729;Kanehall;57.833690940737;11.866130309284
Brunstorpsnäs, Göteborg;57.818105;11.885060;9021014001765000;7459151;Brunstorpsnäs;57.818109298914;11.885062928679
Tegen, Stenungsund;58.158131;11.885249;9021014015133000;7441178;Gullborgavägen;58.153984009617;11.886422881763
Stubbekasen, Uddevalla;58.305797;11.885564;9021014021617000;7441439;Stubbekasen;58.305801035699;11.885568422869
Smedserud, Färgelanda;58.517439;11.885627;9021014070091000;7442802;Torsbyn;58.513853411622;11.92025488649
Brunnberg S, Dals-Ed;58.828483;11.885654;9021014044734000;7442443;Brunnberg S;58.828482158334;11.885654756459
Bollestadsvägen, Kungälv;57.889021;11.885708;9021014014754000;7460227;Bollestadsvägen;57.889024616667;11.885705547416
Hagelvädersgatan, Göteborg;57.709551;11.886328;9021014003050000;7459282;Hagelvädersgatan;57.709548585031;11.886327593894
Gullborgavägen, Stenungsund;58.153987;11.886418;9021014015132000;7441178;Gullborgavägen;58.153984009617;11.886422881763
Ryrsvägen, Munkedal;58.696279;11.886445;9021014022467000;7441770;Ryrsvägen;58.696279634442;11.886449140675
Trädet, Göteborg;57.790589;11.886607;9021014007040000;7459655;Trädet;57.790591459401;11.886604454743
Stripplekärr, Stenungsund;58.097094;11.886849;9021014015029000;7460335;Lunna;58.112124606643;11.882195072909
Beryllgatan, Göteborg;57.659068;11.887155;9021014001410000;7459121;Beryllgatan;57.659071282403;11.887153134675
Stensvaden, Uddevalla;58.276761;11.887505;9021014021653000;7441460;Stensvaden;58.276759160919;11.887503252425
Madbäcksvägen, Göteborg;57.660946;11.887523;9021014004670000;7459436;Madbäcksvägen;57.660943193483;11.887521144109
Gryningsvägen, Uddevalla;58.363948;11.888045;9021014021208000;7441278;Gryningsvägen;58.363944387221;11.88804173447
Rannekullen, Stenungsund;57.977546;11.888108;9021014015324000;7460384;Håby;57.972284829694;11.836176915807
Kurveröds vändplan, Uddevalla;58.366303;11.888261;9021014021292000;7416103;Kurveröd vändplan;58.366305719169;11.888258580362
Hoga, Uddevalla;58.303298;11.888440;9021014021616000;7441438;Hoga;58.303300791637;11.888440545992
Storebro, Uddevalla;58.279584;11.888539;9021014021652000;7441459;Storebro;58.279586019732;11.888538437546
Kärr, Stenungsund;58.060598;11.888620;9021014015080000;7465457;Sylvägen;58.061733943731;11.877336067652
Ulvesund, Uddevalla;58.224489;11.888881;9021014021535000;7441393;Ulvesund;58.224494482561;11.888878869837
Bråten, Dals-Ed;58.892873;11.888881;9021014044602000;7442406;Bråten;58.892873009768;11.888879349363
Brunnberg N, Dals-Ed;58.832295;11.888953;9021014044430000;7442396;Brunnberg N;58.832293955214;11.88895031581
