Gtfsid
7409486
7409484
7408286
7408282
7408281
7408288
7409155
7409157
7409156
7409151
7409150
7409153
7409159
7409158
7452702
7408544
7408542
7408548
7407244
7407866
7407865
7407864
7407863
7407862
7407860
7471523
7471522
7471521
7471520
7408128
7408121
7408120
7409836
7409835
7409832
7409833
7409831
7409838
7409839
7424291
7410808
7410804
7410806
7424548
7411789
7411784
7411786
7411780
7424540
7410782
7410786
7410787
7410784
7410785
7410789
7411816
7411811
7408659
7412548
7412546
7415907
7400612
7408596
7408594
7408595
7408592
7408593
7408590
7408598
7408599
7409646
7409641
7435304
7424506
7424505
7424504
7424502
7424508
7411599
7411595
7412666
7409401
7409400
7409406
7409409
7409408
7408418
7408411
7408417
7408414
7452785
7452786
7452789
7418234
7411410
7411412
7411415
7408658
7408651
7408650
7408653
7408655
7407162
7407160
7407161
7407166
7407164
7407165
7407169
7409212
7409210
7409211
7409217
7409215
7409219
7422073
7467177
7467176
7467175
7467174
7467179
7467178
7411899
7421045
7421040
7407700
7407705
7443310
7411278
7407361
7407362
7407363
7407364
7407365
7407366
7407367
7407369
7407984
7407985
7407986
7407987
7407982
7407983
7407989
7411042
7412741
7412743
7412744
7412745
7407647
7407645
7407642
7407640
7407648
7409973
7409970
7409977
7409976
7409975
7409979
7409978
7409397
7409396
7409395
7409394
7409392
7409391
7409399
7408376
7408378
7409020
7409023
7409025
7409024
7409027
7409026
7409029
7407939
7424587
7407935
7424584
7424583
7424582
7411663
7411665
7452636
7452637
7452631
7452632
7452638
7452639
7421044
7421043
7421042
7407085
7407087
7407086
7407081
7407083
7407082
7407089
7407088
7445936
7408949
7408948
7408941
7408940
7408943
7408942
7408945
7408944
7408946
7408493
7408492
7408491
7408490
7408497
7408496
7408495
7408494
7408499
7408498
7471634
7411829
7408237
7408236
7408235
7408234
7408233
7408232
7408231
7408230
7408239
7408238
7400005
7409722
7409720
7409721
7411149
7411499
7411498
7411493
7411492
7407470
7407472
7407473
7407474
7407475
7407476
7407477
7407478
7407479
7407294
7407296
7407292
7407293
7407298
7407299
7409523
7409527
7409291
7401190
7401192
7433038
7433037
7433036
7409885
7409881
7407908
7407909
7407905
7407906
7407907
7407901
7407902
7407903
7411118
7411759
7413993
7408041
7408042
7408043
7408048
7408049
7408866
7407643
7408868
7400613
7408526
7408525
7408524
7408523
7408522
7408521
7408520
7407383
7412803
7412802
7412801
7412807
7412805
7412804
7412808
7444728
7444727
7417978
7408373
7409022
7407765
7407766
7407767
7407761
7407763
7407768
7409108
7409109
7409106
7409107
7409104
7409105
7409102
7409100
7409101
7434030
7407218
7407219
7407214
7407216
7407217
7407210
7407211
7401115
7401116
7424586
7408174
7408175
7408170
7408172
7408173
7408178
7409808
7409805
7409802
7409801
7408533
7410856
7410857
7410851
7411066
7411668
7411660
7411842
7407539
7407538
7407535
7407534
7407537
7407536
7407531
7407532
7407390
7409617
7409613
7409610
7426059
7454905
7411566
7411561
7411560
7411568
7408729
7408725
7408724
7408727
7444566
7400559
7400556
7409458
7409459
7409454
7409455
7409456
7409457
7409450
7409451
7409186
7409187
7409182
7409183
7409180
7409181
7409188
7409189
7435768
7435766
7435762
7408445
7408446
7408447
7408440
7408442
7408443
7408448
7408449
7412883
7412887
7408861
7411343
7407838
7407839
7407831
7407832
7407833
7407834
7407835
7407836
7407837
7407481
7407480
7407483
7407485
7407487
7400458
7407489
7407488
7407153
7407152
7407151
7407156
7407155
7407154
7408680
7408681
7408684
7408685
7409228
7409221
7409220
7409227
7409224
7410737
7421828
7410739
7410089
7410085
7410086
7409477
7407319
7407311
7407310
7407313
7407314
7407316
7421016
7401253
7401259
7412733
7412732
7412735
7412739
7409928
7409929
7409925
7409926
7409920
7409921
7409923
7408342
7408341
7408345
7409696
7424550
7424551
7424552
7424553
7424554
7424557
7443353
7411657
7411655
7468187
7410903
7441089
7408992
7408993
7408990
7408991
7408996
7408997
7408994
7408995
7408998
7408999
7407337
7409723
7409725
7409719
7409718
7409713
7409711
7409717
7409716
7409715
7411190
7411193
7411194
7419692
7449313
7471202
7408608
7408602
7408603
7408600
7408601
7408606
7408607
7408604
7407401
7407400
7407403
7407402
7407405
7407404
7407407
7412402
7409559
7409550
7409552
7409554
7409556
7407695
7407297
7468198
7468190
7410571
7407602
7407600
7407606
7407605
7407604
7407618
7407610
7407611
7407612
7407613
7407614
7407615
7407616
7408039
7408038
7408030
7408033
7408035
7408034
7408037
7408036
7409072
7409071
7409077
7409074
7409075
7409079
7408859
7408858
7408853
7408852
7408851
7408850
7408857
7408856
7408854
7421949
7452646
7452641
7452640
7452642
7452648
7410984
7410986
7412854
7412855
7412857
7412850
7412853
7401061
7444773
7444770
7444771
7408918
7408919
7408912
7408913
7408910
7408911
7408916
7408917
7408914
7408915
7408268
7400072
7408261
7408262
7408263
7408264
7408265
7408266
7408267
7409793
7409791
7409790
7409796
7409795
7409794
7409799
7409137
7409136
7409134
7409133
7409131
7409130
7409139
7401305
7411116
7400270
7407295
7434714
7410869
7410866
7410865
7410863
7410862
7407975
7407976
7407971
7407970
7411090
7401191
7407567
7407564
7407565
7407560
7407561
7407568
7407569
7407690
7407691
7407693
7407696
7407697
7407698
7407699
7409342
7409343
7409344
7409345
7409347
7409348
7407171
7408570
7408571
7408573
7408574
7408575
7408576
7408577
7409627
7409626
7409624
7409623
7409622
7409620
7411687
7411680
7411681
7411688
7411689
7411538
7407714
7407717
7407716
7407710
7407712
7407719
7423577
7419529
7452725
7466827
7466828
7466829
7400736
7407269
7407268
7407267
7407261
7407263
7407262
7407841
7407840
7407842
7407845
7407844
7407847
7407846
7407849
7407848
7409887
7409889
7409888
7407100
7400734
7400735
7407108
7407109
7409853
7409854
7409855
7409856
7409857
7409858
7424243
7408105
7408104
7408107
7408106
7408101
7408100
7408103
7464334
7420709
7420708
7421024
7421023
7421022
7421028
7411056
7400674
7400672
7400671
7400670
7410005
7408314
7408317
7408310
7408311
7408312
7408318
7424520
7424523
7424529
7424528
7411608
7411600
7407797
7407796
7407792
7400301
7409428
7409425
7409427
7409426
7409421
7409420
7409423
7409422
7408434
7408431
7411755
7411752
7407174
7409745
7409746
7409747
7409742
7409743
7409748
7418252
7456687
7452590
7452592
7467391
7411478
7411473
7411471
7411477
7411475
7407386
7407387
7416268
7408632
7408631
7408630
7408637
7408636
7408635
7408634
7408188
7408184
7408186
7408181
7408180
7408183
7408182
7407188
7407189
7407184
7407185
7407186
7407187
7407180
7407181
7407182
7407183
7409583
7409581
7409586
7409584
7409585
7409589
7407349
7407342
7407343
7407347
7407344
7407345
7412762
7412760
7412766
7407661
7407662
7409955
7409954
7409957
7409956
7409951
7409950
7409953
7409048
7409043
7409042
7409040
7409047
7409906
7410158
7407069
7407068
7407065
7407064
7407063
7407061
7408862
7408863
7408860
7408864
7408865
7408923
7408922
7408921
7408920
7408927
7408926
7408925
7408924
7408929
7408928
7407266
7408211
7408213
7408212
7408217
7408216
7419318
7411907
7407458
7407459
7407452
7407453
7407450
7407451
7407456
7407454
7407455
7409508
7409502
7409500
7409506
7409504
7409505
7411291
7420999
7420993
7468162
7468164
7407926
7407927
7407925
7407922
7407923
7407920
7407921
7407928
7410520
7410525
7410528
7419299
7419291
7453895
7411730
7411732
7407559
7407556
7407555
7407551
7407550
7408068
7408069
7408066
7408067
7409330
7409332
7409337
7408888
7408884
7408886
7408887
7408880
7408881
7408882
7408883
7400737
7408501
7408500
7408503
7408502
7408505
7408504
7408507
7408506
7408508
7412828
7412825
7412824
7412821
7412820
7412823
7412822
7411501
7411500
7412806
7407748
7407749
7407746
7407747
7407742
7407740
7408746
7408745
7408743
7408742
7408741
7408740
7408293
7408292
7408294
7408297
7408296
7409168
7409160
7409161
7409162
7409163
7409165
7409166
7409167
7420499
7420494
7420496
7407237
7407234
7407233
7407230
7407231
7407238
7408157
7408154
7408155
7409828
7411170
7409824
7409827
7425049
7410831
7410832
7410833
7410836
7423977
7411043
7411041
7410795
7410794
7410790
7410792
7410799
7411828
7411820
7411823
7411824
7411826
7456753
7408589
7408588
7408583
7408582
7408584
7408587
7408586
7409988
7409989
7409986
7409987
7409984
7409985
7409982
7409983
7409980
7409671
7409674
7409675
7409676
7409677
7452464
7411587
7411581
7412697
7412694
7412699
7410012
7409474
7409472
7409470
7401085
7408468
7408469
7408467
7408463
7421027
7421026
7421020
7412901
7412905
7461759
7407812
7407813
7407811
7407814
7407815
7407819
7400470
7400476
7408668
7408669
7408664
7408667
7408660
7408661
7408662
7400782
7407176
7407170
7407172
7407178
7409204
7409207
7409206
7409201
7409200
7409209
7431362
7419431
7421809
7422867
7421074
7443329
7407373
7407372
7407371
7407370
7407375
7407374
7407378
7401237
7407995
7407994
7407993
7407992
7407991
7407990
7407999
7407998
7407898
7407644
7407641
7412758
7412753
7412752
7412751
7412757
7412754
7409905
7409902
7409900
7409908
7409909
7401573
7401578
7409014
7409016
7409017
7409011
7409012
7409013
7409019
7434396
7421021
7451068
7424570
7424574
7411679
7411678
7411674
7411677
7411673
7410106
7410100
7401008
7401003
7408978
7408979
7408974
7408977
7408971
7408972
7408973
7409735
7409736
7409730
7409733
7409732
7435230
7407899
7407892
7407890
7407897
7407894
7407895
7407463
7407462
7407461
7407460
7407466
7407465
7407469
7407468
7407285
7407284
7407283
7407282
7407281
7407280
7407288
7409533
7409531
7409537
7409536
7409534
7409539
7409281
7409280
7409282
7424253
7450827
7450826
7450824
7407490
7407919
7407918
7407917
7407916
7407915
7407914
7407913
7407912
7407911
7407910
7410519
7410517
7410516
7467429
7411740
7411743
7411745
7411747
7411746
7411748
7407588
7407589
7407580
7407581
7407582
7407583
7407585
7407586
7407587
7408055
7407632
7407633
7407630
7407631
7407637
7407634
7407635
7407639
7409098
7409099
7409094
7409095
7409097
7409090
7409091
7409092
7409093
7408875
7408874
7408877
7408876
7408871
7408870
7408873
7408872
7408878
7409238
7409239
7409234
7409237
7412877
7412874
7412875
7412872
7412873
7412870
7412871
7444718
7408176
7408177
7408179
7407771
7407770
7400099
7408242
7408243
7408240
7408241
7408245
7409111
7409110
7409113
7409112
7409115
7409114
7409117
7409116
7409119
7407208
7407201
7407790
7433040
7433041
7408166
7408165
7408164
7408163
7408162
7408160
7409424
7410843
7410842
7410845
7410599
7411079
7411074
7411071
7419248
7470769
7407502
7407503
7407504
7407505
7407506
7407507
7407508
7407509
7409368
7409362
7409363
7409366
7409364
7409365
7409493
7408552
7408557
7409601
7411558
7411554
7411555
7411557
7410003
7471318
7408710
7408711
7421063
7421062
7421060
7421065
7409447
7409444
7409443
7409442
7409441
7409199
7409191
7409190
7409193
7409194
7409197
7409196
7411121
7408457
7408456
7408454
7408453
7408451
7408450
7408458
7407823
7407827
7407825
7407824
7407391
7407395
7407128
7407129
7407126
7407127
7409879
7409872
7409873
7409870
7409871
7409877
7409874
7408695
7408694
7408691
7408690
7408693
7408692
7408699
7408698
7409255
7456789
7456786
7456787
7407324
7407325
7407320
7407321
7407323
7411173
7450835
7412705
7412700
7412703
7412709
7450831
7471739
7408080
7409939
7409938
7409937
7409936
7409934
7409933
7409932
7409931
7408338
7408336
7408334
7408332
7408333
7408331
7409680
7409683
7409687
7409686
7424543
7424541
7424545
7424544
7411624
7411622
7411620
7419397
7407115
7411304
7408985
7408984
7408987
7408981
7408983
7408982
7408989
7408988
7401159
7409768
7409760
7443471
7411188
7409619
7409616
7408619
7408618
7408617
7408616
7408610
7407438
7407439
7407434
7407435
7407437
7407430
7407432
7407433
7409568
7409569
7409564
7409565
7409566
7409567
7409561
7421858
7421859
7468189
7468188
7410544
7410546
7410547
7410540
7407066
7412788
7412789
7412784
7412785
7412786
7412787
7412780
7412783
7407608
7407603
7407601
7408008
7408004
7408005
7408006
7408007
7408000
7408001
7408002
7408003
7437534
7409064
7409067
7409066
7409061
7409063
7409069
7470878
7408138
7407114
7407111
7407110
7408136
7407118
7424284
7410991
7412849
7412847
7412846
7412844
7412842
7412841
7412840
7444765
7408909
7408908
7408905
7408906
7408901
7408903
7408902
7408272
7408270
7408277
7408276
7408275
7408274
7464000
7407940
7411712
7411713
7407579
7407578
7407571
7407570
7407573
7407572
7407577
7407576
7407682
7407681
7407680
7407684
7407689
7407688
7409350
7409357
7409356
7409359
7408563
7408566
7408565
7411692
7407728
7407729
7407720
7407722
7407723
7407724
7407726
7407727
7409498
7409490
7409491
7409494
7409496
7409142
7409143
7409146
7409144
7409145
7409148
7409149
7423581
7419519
7407256
7407257
7407258
7407259
7407874
7407875
7407877
7407870
7407872
7407873
7407879
7407117
7408139
7407113
7408130
7408133
7408134
7408135
7407119
7409847
7409845
7409849
7409263
7410810
7410811
7410816
7410814
7411791
7411797
7411794
7419496
7410779
7410778
7410776
7410774
7411803
7411800
7411801
7411807
7411804
7411809
7456778
7407665
7407666
7407669
 
