name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Ljusfallshammar Skola;58.790269245845;15.488249139716;2173;7456259;Liljevägen;58.789123830231;15.49344789054
Lotorp vägkors;58.706268489397;15.867386316532;1200;7454112;Lotorps vägkors;58.70660960291;15.8673871965
Lotorps Gård;58.729029416279;15.830569180692;2042;7454876;Lotorps gård;58.729029384996;15.83056946604
Lotorps Skola;58.732818570677;15.826514517738;2043;7410985;Lotorp skolan;58.733132733425;15.826601312041
Lundby Össby;58.666639872257;15.850808359147;2068;7454898;Lundby Össby;58.666639848754;15.8508086456
Lämmenäs;58.707201911053;15.930221377964;2139;7454967;Lämmenäs;58.707201883933;15.93022165371
Lämmetorp;58.717990913416;15.941011325008;2140;7454968;Lämmetorp;58.717990885179;15.941011598952
Lämmetorp Norra;58.725742812353;15.945322165562;2141;7454969;Lämmetorp norra;58.725742783254;15.945322438571
Lämneåvägen;58.791536800111;15.467760984491;2174;7454999;Lämneåvägen;58.791536756604;15.46776130861
Länsmansgårdens Vk;58.746260451983;15.59727377556;1572;7454444;Länsmansgårdens vk;58.746260415599;15.597274086246
Lötenborg;58.728029472634;15.593084653524;1563;7454437;Lötenborg;58.728029438496;15.593084965398
Lövdalen;58.747633604728;15.614348048314;1574;7454446;Lövdalen;58.747633568358;15.614348356996
Lövsätter Regna;58.88456596033;15.691605849219;2059;7454892;Lövsätter Regna;58.884610746796;15.691553971816
Mandelblomsvägen Finspång;58.709424311688;15.820272422443;3741;7456307;Mandelblomsvägen;58.709424282639;15.820272709952
Marieberg Finspång;58.79666297576;15.578238336504;1590;7454460;Marieberg Grytgöl;58.796662932725;15.578238647356
Melby;58.685607167148;15.934317237584;1196;7454108;Melby;58.685607142661;15.934317514158
Mellangrind;58.710515220426;15.746063061444;1177;7425727;Finspång Mellangrind;58.710577886535;15.745752674755
Mellantorpsvägen;58.745680692926;15.583442743243;1570;7454442;Mellantorpsvägen;58.745680656467;15.583443055533
Missionskyrkan Finspång;58.709961533899;15.782573073476;1173;7454087;Simhallen;58.709961504262;15.78257336507
Mo Gård;58.643901361513;15.846353560032;163;7423427;Mogård;58.643901211284;15.846767156928
Mon Kolstad;58.669458191101;15.95776499591;1193;7454105;Mon Kolstad;58.669458168888;15.957765270962
Myrmalmskiosken;58.709862594064;15.752206526608;1176;7454090;Myrmalmskiosken;58.709719113055;15.752655639762
N Storängsvägen;58.709693608381;15.792062775711;1170;7454085;Norra Storängsvägen;58.709693578907;15.792063066282
Nitvägen;58.729430224737;15.56283042856;3681;7456261;Nitvägen;58.729430190113;15.562830743813
Nyhemsskolan;58.700047704117;15.770591820754;3686;7456263;Nyhemsskolan;58.700047675523;15.77059211414
Olstorpsvägen;58.713232196687;15.71102984739;1554;7454431;Olstorpsvägen;58.713232165727;15.711030146694
Prästkragen;58.704218170611;15.806642072946;1167;7454082;Prästkragen;58.704218142;15.806642362205
Prästköp;58.758037109218;15.525483379403;176;7411203;Prästköp;58.758037070597;15.525483697911
Pumphuset Ljusfallshammar;58.785603163597;15.500274767755;178;7453842;Pumphuset;58.785603121175;15.500275088227
Regna K:a;58.892612075714;15.694545156552;2061;7411226;Regna kyrka;58.892629900879;15.694458667606
Rejmyre Glasbruk;58.830363548587;15.928583085121;2148;7420272;Rejmyre Glasbruk;58.831011429285;15.926923497723
Rejmyre kyrka;58.828922579886;15.933356369751;2147;7420273;Rejmyre kyrka;58.829390742308;15.931938674388
Rejmyre Vändplats;58.839020531461;15.915296097055;174;7454977;Sandåkravägen;58.837161544928;15.916069793442
Risinge Gamla kyrka;58.676014917143;15.842615477876;2067;7423322;Risinge gamla k:a;58.675269567362;15.843304456304
Risinge kyrka;58.704023017173;15.847612885465;39;7411245;Risinge kyrka;58.704274200921;15.848096495618
Risinge kyrka 2 linje 418;58.700962249031;15.84591882366;2063;7456969;Risinge kyrka väg 51;58.700953265158;15.845850101257
Risingegården;58.682882868688;15.841898524478;2066;7454897;Risingegården;58.682882843132;15.841898811034
Rommetorp;58.795637226082;15.587256469637;1589;7454459;Rommetorp;58.795637183282;15.587256779472
Rosenlund;58.819289568368;15.942563653043;2144;7454972;Rosenlund;58.819289527693;15.942563920496
Sandbäcken;58.753759940578;15.544970179713;2158;7454984;Sandbäcken;58.753759902697;15.54497049612
Sandhagsvägen;58.849397599874;15.696555264089;2054;7454887;Sandhagsvägen;58.849397551474;15.696555558487
Sandåkravägen;58.837161588326;15.916069524093;2151;7454977;Sandåkravägen;58.837161544928;15.916069793442
Siemens kontor;58.708857150965;15.781711161101;900;7464345;Siemens kontor;58.708857121451;15.781711452844
Simonstorps vägkors Grytgöl;58.788688773991;15.59260915358;1587;7454457;Simonstorps vägkors Gryt;58.788688732147;15.592609463078
Simonstorps vägkors Rejmyre;58.826472694456;15.941310777207;2145;7454973;Simonstorps vägkors Rejm;58.826472652853;15.941311044338
Sjövik Finspång;58.701219137683;15.756670288456;1281;7456477;Lillsjötorp;58.701991312151;15.75704898244
Skatglädjen;58.703024138048;15.809350369552;1189;7454101;Skatglädjen;58.703024109619;15.809350658577
Skiren;58.761511499029;15.814954026228;2046;7454879;Skiren;58.761511463519;15.814954311562
Skogstorpets vägkors;58.788790492409;15.961327991881;2143;7454971;Skogstorpets vägkors;58.788790455874;15.961328259179
Skånstorp;58.745443561813;15.591838176446;1571;7454443;Skånstorp;58.745443525473;15.591838487786
Skäftesfall;58.645247010858;15.886774839176;2073;7454901;Skäftesfall;58.645246990377;15.886775122986
Skäggebyvägen;58.701200712344;15.822701301898;5233;7464544;Skäggebyvägen;58.701200684322;15.822701589569
