name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Arnöviken (Hudiksvall kn);61.69654222474;17.385993526578;84184;7410039;Arnöviken;61.696558648126;17.386088581934
Aseavägen (Bollnäs kn);61.343410025525;16.384731210217;83142;7406478;Bollnäs Aseavägen;61.343427872685;16.384656694686
Asfaltverket (Gävle kn);60.608208053851;17.120400919072;80648;7419696;Sälgsjön Asfaltverket;60.608234514333;17.120420154051
Askers (Söderhamn kn);61.211211905688;17.091069865147;82002;7419973;Askers;61.211228772292;17.091144801835
Askesta (Söderhamn kn);61.247828803557;16.996846865703;82003;7419989;Askesta (Onsäng);61.247810152472;16.996883244008
Asplunds (Bollnäs kn);61.574808725711;16.564959778518;83383;7445847;Asplunds;61.574790338174;16.564959157725
Asta (Söderhamn kn);61.272925432307;16.993471462853;82004;7419990;Asta;61.272879536351;16.993544128112
Atlasgatan (Gävle kn);60.670648160459;17.18088616606;80476;7419544;Gävle Atlasgatan;60.670638152218;17.180958802132
Axmarbruk (Gävle kn);61.048781506754;17.144211434849;80001;7410054;Axmar bruk;61.048799471528;17.144175000805
Axmarby (Gävle kn);61.001021078302;17.1160271822;80002;7410055;Axmarby;61.001055909136;17.116102400749
Backa Toftbyn (Falun kn);60.711864004897;15.774006791468;91014;7408810;Backa;60.711881601911;15.773970229305
Backabro Toftbyn (Falun kn);60.710623932485;15.768037261924;91015;7408817;Backabro;60.710623609886;15.768110611856
Backabron (Sandviken kn);60.660970082913;16.710685191978;81004;7419704;Jäderfors Backabron;60.66099657974;16.710704176427
Backmo (Hudiksvall kn);61.816255128811;16.791531470055;84107;7406782;Backmo;61.816272473128;16.79155075785
Backsveden (Bollnäs kn);61.361637177119;16.425299481688;83115;7406433;Bollnäs Backsveden;61.361645391546;16.425374307963
Backåkers (Bollnäs kn);61.31759773257;16.23546599686;83085;7406403;Sörbo (Söräng) Backåkers;61.317597548459;16.235391236637
Baggbo (Gävle kn);60.341306329992;16.965369554853;80536;7419602;Baggbo;60.341288458938;16.965332660968
Balder (Söderhamn kn);61.304399124908;17.105387583003;82188;7406161;Söderhamn Balder;61.304434448243;17.105407509795
Baldra (Hudiksvall kn);61.771398405014;17.024688105971;84091;7406766;Baldra;61.771416234504;17.024650662768
Ballsta bro (Sandviken kn);60.501154685598;16.745665002618;81325;7457428;Ballsta bro;60.501171847243;16.745738262811
Balungstrand (Falun kn);60.888421012464;15.749794342549;91016;7413032;Balungstrand;60.888402713251;15.749849688134
Barkargatan (Hudiksvall kn);61.648824154241;17.095379708753;84046;7406724;Iggesund Barkargatan;61.648806491232;17.095303244611
Barkhyttan (Hofors kn);60.564235965605;16.38310303814;4003;7418698;Barkhyttan;60.564262670802;16.383085297455
Barnängen (Ovanåker kn);61.380541843774;15.83461872884;21016;7418789;Edsbyn Barnängen;61.380550366888;15.834637401457
Barrsätra (Sandviken kn);60.616534911127;16.754514627939;81006;7419706;Sandviken Barrsätra;60.61653423107;16.754569350605
Bastfallet (Sandviken kn);60.398831758995;16.712093023018;81007;7419707;Bastfallet;60.398813306202;16.712128782264
Baståsen (Nordanstig kn);62.036481909094;17.102163617043;32058;7418884;Baståsen;62.036526644264;17.102126991963
Basvägen (Gävle kn);60.672622698036;17.063033249005;80090;7419181;Gävle Basvägen;60.67260446317;17.063032437136
Beckasinvägen (Gävle kn);60.682179389944;17.152900506404;80091;7419182;Gävle Beckasinvägen;60.682143212968;17.152898878845
Berg (Gävle kn);60.402685307475;17.018717575487;80007;7419111;Berg;60.402658470546;17.018680232235
Backa Toftbyn (Falun kn);60.711864004897;15.774006791468;91014;7408810;Backa;60.711881601911;15.773970229305
Backabro Toftbyn (Falun kn);60.710623932485;15.768037261924;91015;7408817;Backabro;60.710623609886;15.768110611856
Backabron (Sandviken kn);60.660970082913;16.710685191978;81004;7419704;Jäderfors Backabron;60.66099657974;16.710704176427
Backmo (Hudiksvall kn);61.816255128811;16.791531470055;84107;7406782;Backmo;61.816272473128;16.79155075785
Backsveden (Bollnäs kn);61.361637177119;16.425299481688;83115;7406433;Bollnäs Backsveden;61.361645391546;16.425374307963
Backåkers (Bollnäs kn);61.31759773257;16.23546599686;83085;7406403;Sörbo (Söräng) Backåkers;61.317597548459;16.235391236637
Baggbo (Gävle kn);60.341306329992;16.965369554853;80536;7419602;Baggbo;60.341288458938;16.965332660968
Balder (Söderhamn kn);61.304399124908;17.105387583003;82188;7406161;Söderhamn Balder;61.304434448243;17.105407509795
Baldra (Hudiksvall kn);61.771398405014;17.024688105971;84091;7406766;Baldra;61.771416234504;17.024650662768
